OFFENSE_CODE,X,Y,Location,,DAY_OF_WEEK,DISTRICT,STREET,OCCURRED_ON_DATE,OFFENSE_DESCRIPTION
2101,42.3296087,-71.08462109,"(42.32960870, -71.08462109)",,Saturday,B2,ROXBURY ST,9/1/18,OPERATING UNDER THE INFLUENCE ALCOHOL
2900,42.3296087,-71.08462109,"(42.32960870, -71.08462109)",,Saturday,B2,ROXBURY ST,9/1/18,VAL - VIOLATION OF AUTO LAW - OTHER
3410,42.34914832,-71.131573,"(42.34914832, -71.13157300)",,Saturday,D14,ROYCE RD,9/1/18,TOWED MOTOR VEHICLE
3802,42.34914832,-71.131573,"(42.34914832, -71.13157300)",,Saturday,D14,ROYCE RD,9/1/18,M/V ACCIDENT - PROPERTY ÊDAMAGE
3115,42.29753608,-71.0644598,"(42.29753608, -71.06445980)",,Saturday,C11,PARK ST,9/1/18,INVESTIGATE PERSON
413,42.29574022,-71.07322638,"(42.29574022, -71.07322638)",,Saturday,B3,KENBERMA RD,9/1/18,ASSAULT - AGGRAVATED - BATTERY
3831,42.30151745,-71.05979924,"(42.30151745, -71.05979924)",,Saturday,,,9/1/18,M/V - LEAVING SCENE - PROPERTY DAMAGE
2610,42.35939228,-71.14002093,"(42.35939228, -71.14002093)",,Friday,D14,ANTWERP ST,8/31/18,TRESPASSING
612,42.34862382,-71.08277637,"(42.34862382, -71.08277637)",,Saturday,D4,BOYLSTON ST,9/1/18,LARCENY PURSE SNATCH - NO FORCE
3115,42.26368029,-71.09968298,"(42.26368029, -71.09968298)",,Saturday,E18,MONPONSET ST,9/1/18,INVESTIGATE PERSON
3301,42.35892279,-71.05835354,"(42.35892279, -71.05835354)",,Saturday,A1,COURT ST,9/1/18,VERBAL DISPUTE
3831,42.28406985,-71.0882492,"(42.28406985, -71.08824920)",,Saturday,B3,THEODORE ST,9/1/18,M/V - LEAVING SCENE - PROPERTY DAMAGE
3410,42.3301111,-71.05611033,"(42.33011110, -71.05611033)",,Saturday,C6,DORCHESTER ST,9/1/18,TOWED MOTOR VEHICLE
3831,42.28593201,-71.12933705,"(42.28593201, -71.12933705)",,Thursday,E5,CORINTH ST,8/30/18,M/V - LEAVING SCENE - PROPERTY DAMAGE
3410,42.29860932,-71.11223703,"(42.29860932, -71.11223703)",,Saturday,E13,WOODLAWN ST,9/1/18,TOWED MOTOR VEHICLE
3006,42.31532445,-71.10427615,"(42.31532445, -71.10427615)",,Saturday,E13,AMORY ST,9/1/18,SICK/INJURED/MEDICAL - PERSON
3115,42.27930648,-71.1190981,"(42.27930648, -71.11909810)",,Saturday,E18,HYDE PARK AVE,9/1/18,INVESTIGATE PERSON
802,42.30238881,-71.08539388,"(42.30238881, -71.08539388)",,Saturday,B3,BLUE HILL AVE,9/1/18,ASSAULT SIMPLE - BATTERY
3301,42.30238881,-71.08539388,"(42.30238881, -71.08539388)",,Saturday,B3,BLUE HILL AVE,9/1/18,VERBAL DISPUTE
3301,42.27974378,-71.08248818,"(42.27974378, -71.08248818)",,Saturday,B3,LORNA RD,9/1/18,VERBAL DISPUTE
3114,42.31069804,-71.07119068,"(42.31069804, -71.07119068)",,Saturday,C11,COLUMBIA RD,9/1/18,INVESTIGATE PROPERTY
802,42.35096784,-71.0494023,"(42.35096784, -71.04940230)",,Saturday,C6,CONGRESS ST,9/1/18,ASSAULT SIMPLE - BATTERY
3802,42.28469218,-71.14804192,"(42.28469218, -71.14804192)",,Saturday,E5,ANAWAN AVE,9/1/18,M/V ACCIDENT - PROPERTY ÊDAMAGE
3201,42.32809966,-71.06321676,"(42.32809966, -71.06321676)",,Monday,C6,ALLSTATE RD,8/27/18,PROPERTY - LOST
1106,42.32955354,-71.09357444,"(42.32955354, -71.09357444)",,Saturday,B2,CENTRE ST,9/1/18,FRAUD - CREDIT CARD / ATM FRAUD
3410,42.349056,-71.1504985,"(42.34905600, -71.15049850)",,Saturday,D14,WASHINGTON ST,9/1/18,TOWED MOTOR VEHICLE
1849,42.35238395,-71.06453754,"(42.35238395, -71.06453754)",,Saturday,,,9/1/18,"DRUGS - POSS CLASS B - COCAINE, ETC."
3831,42.35603003,-71.16390698,"(42.35603003, -71.16390698)",,Saturday,D14,GERRISH ST,9/1/18,M/V - LEAVING SCENE - PROPERTY DAMAGE
3831,42.35603003,-71.16390698,"(42.35603003, -71.16390698)",,Saturday,D14,GERRISH ST,9/1/18,M/V - LEAVING SCENE - PROPERTY DAMAGE
413,42.35858441,-71.13726609,"(42.35858441, -71.13726609)",,Saturday,D14,ADAMSON ST,9/1/18,ASSAULT - AGGRAVATED - BATTERY
1402,42.35858441,-71.13726609,"(42.35858441, -71.13726609)",,Saturday,D14,ADAMSON ST,9/1/18,VANDALISM
3831,42.31086085,-71.05163543,"(42.31086085, -71.05163543)",,Friday,C11,CASTLE ROCK ST,8/31/18,M/V - LEAVING SCENE - PROPERTY DAMAGE
3410,42.34446622,-71.14136327,"(42.34446622, -71.14136327)",,Saturday,D14,MELVIN AVE,9/1/18,TOWED MOTOR VEHICLE
3301,42.32502384,-71.0592516,"(42.32502384, -71.05925160)",,Saturday,C6,BOSTON ST,9/1/18,VERBAL DISPUTE
3006,42.28446743,-71.11183089,"(42.28446743, -71.11183089)",,Saturday,E18,AMERICAN LEGION HWY,9/1/18,SICK/INJURED/MEDICAL - PERSON
617,42.31330008,-71.10075998,"(42.31330008, -71.10075998)",,Saturday,E13,WASHINGTON ST,9/1/18,LARCENY THEFT FROM BUILDING
3201,42.35241815,-71.06525499,"(42.35241815, -71.06525499)",,Friday,A1,BOYLSTON ST,8/31/18,PROPERTY - LOST
3115,42.30132851,-71.07870873,"(42.30132851, -71.07870873)",,Saturday,B3,NORWELL ST,9/1/18,INVESTIGATE PERSON
3201,42.35397632,-71.06207046,"(42.35397632, -71.06207046)",,Saturday,A1,WASHINGTON ST,9/1/18,PROPERTY - LOST
3112,42.3601566,-71.1249469,"(42.36015660, -71.12494690)",,Saturday,D14,SEATTLE ST,9/1/18,LANDLORD - TENANT SERVICE
3301,42.3601566,-71.1249469,"(42.36015660, -71.12494690)",,Saturday,D14,SEATTLE ST,9/1/18,VERBAL DISPUTE
3301,42.28919902,-71.12309195,"(42.28919902, -71.12309195)",,Saturday,E5,STELLMAN RD,9/1/18,VERBAL DISPUTE
3410,42.35739591,-71.07008873,"(42.35739591, -71.07008873)",,Saturday,A1,CHARLES ST,9/1/18,TOWED MOTOR VEHICLE
3802,42.3276156,-71.07285692,"(42.32761560, -71.07285692)",,Saturday,B2,GERARD ST,9/1/18,M/V ACCIDENT - PROPERTY ÊDAMAGE
724,42.33235328,-71.03222702,"(42.33235328, -71.03222702)",,Saturday,C6,E SEVENTH ST,9/1/18,AUTO THEFT
1402,42.33818216,-71.03341955,"(42.33818216, -71.03341955)",,Friday,C6,E FIRST ST,8/31/18,VANDALISM
614,42.33818216,-71.03341955,"(42.33818216, -71.03341955)",,Friday,C6,E FIRST ST,8/31/18,LARCENY THEFT FROM MV - NON-ACCESSORY
2914,42.28431486,-71.07410838,"(42.28431486, -71.07410838)",,Friday,B3,ARMANDINE ST,8/31/18,VAL - OPERATING W/O AUTHORIZATION LAWFUL
3831,42.34210486,-71.08118057,"(42.34210486, -71.08118057)",,Friday,D4,CLAREMONT PARK,8/31/18,M/V - LEAVING SCENE - PROPERTY DAMAGE
3410,42.34173737,-71.07818565,"(42.34173737, -71.07818565)",,Saturday,D4,RUTLAND SQ,9/1/18,TOWED MOTOR VEHICLE
1402,42.37994025,-71.06060665,"(42.37994025, -71.06060665)",,Friday,A15,POLK ST,8/31/18,VANDALISM
3802,42.3169665,-71.08254058,"(42.31696650, -71.08254058)",,Saturday,B2,WARREN ST,9/1/18,M/V ACCIDENT - PROPERTY ÊDAMAGE
3831,42.25442915,-71.1263254,"(42.25442915, -71.12632540)",,Saturday,E18,BUSINESS ST,9/1/18,M/V - LEAVING SCENE - PROPERTY DAMAGE
613,42.33330171,-71.08181675,"(42.33330171, -71.08181675)",,Saturday,B2,MELNEA CASS BLVD,9/1/18,LARCENY SHOPLIFTING
619,42.28104853,-71.0720644,"(42.28104853, -71.07206440)",,Friday,B3,FAIRMOUNT ST,8/31/18,LARCENY ALL OTHERS
615,42.34039076,-71.05168188,"(42.34039076, -71.05168188)",,Friday,C6,C ST,8/31/18,LARCENY THEFT OF MV PARTS & ACCESSORIES
3001,42.37994025,-71.06060665,"(42.37994025, -71.06060665)",,Saturday,A15,POLK ST,9/1/18,DEATH INVESTIGATION
3410,42.33553188,-71.04769502,"(42.33553188, -71.04769502)",,Saturday,C6,W FOURTH ST,9/1/18,TOWED MOTOR VEHICLE
3006,42.33153509,-71.09534648,"(42.33153509, -71.09534648)",,Saturday,B2,TREMONT ST,9/1/18,SICK/INJURED/MEDICAL - PERSON
3410,42.33153509,-71.09534648,"(42.33153509, -71.09534648)",,Saturday,B2,TREMONT ST,9/1/18,TOWED MOTOR VEHICLE
3202,42.33582335,-71.0472246,"(42.33582335, -71.04722460)",,Friday,C6,SILVER ST,8/31/18,PROPERTY - LOST THEN LOCATED
3006,42.35961316,-71.05195809,"(42.35961316, -71.05195809)",,Saturday,A1,STATE ST,9/1/18,SICK/INJURED/MEDICAL - PERSON
3410,42.36112829,-71.06618796,"(42.36112829, -71.06618796)",,Saturday,A1,CAMBRIDGE ST,9/1/18,TOWED MOTOR VEHICLE
1402,42.33380238,-71.08880867,"(42.33380238, -71.08880867)",,Saturday,B2,WHITTIER ST,9/1/18,VANDALISM
3831,42.34926256,-71.13720324,"(42.34926256, -71.13720324)",,Wednesday,D14,ALLSTON ST,8/29/18,M/V - LEAVING SCENE - PROPERTY DAMAGE
1402,42.32925905,-71.08482402,"(42.32925905, -71.08482402)",,Saturday,B2,WASHINGTON ST,9/1/18,VANDALISM
3115,42.26866684,-71.14904534,"(42.26866684, -71.14904534)",,Saturday,E5,WASHINGTON ST,9/1/18,INVESTIGATE PERSON
3410,42.31619008,-71.05587937,"(42.31619008, -71.05587937)",,Saturday,C11,ROMSEY ST,9/1/18,TOWED MOTOR VEHICLE
3410,42.31631666,-71.1029721,"(42.31631666, -71.10297210)",,Saturday,E13,BOYLSTON ST,9/1/18,TOWED MOTOR VEHICLE
3410,42.34950022,-71.13585122,"(42.34950022, -71.13585122)",,Saturday,D14,LONG AVE,9/1/18,TOWED MOTOR VEHICLE
724,42.2944367,-71.05661774,"(42.29443670, -71.05661774)",,Friday,C11,ADAMS ST,8/31/18,AUTO THEFT
3301,42.26546031,-71.12023924,"(42.26546031, -71.12023924)",,Saturday,E18,GREENWOOD AVE,9/1/18,VERBAL DISPUTE
2007,42.30272114,-71.07976167,"(42.30272114, -71.07976167)",,Saturday,B3,ERIE ST,9/1/18,VIOL. OF RESTRAINING ORDER W NO ARREST
3115,42.29910777,-71.06829572,"(42.29910777, -71.06829572)",,Saturday,C11,BLOOMFIELD ST,9/1/18,INVESTIGATE PERSON
614,42.35174138,-71.16591844,"(42.35174138, -71.16591844)",,Friday,D14,FANEUIL ST,8/31/18,LARCENY THEFT FROM MV - NON-ACCESSORY
3410,42.35048627,-71.13288438,"(42.35048627, -71.13288438)",,Saturday,D14,GLENVILLE AVE,9/1/18,TOWED MOTOR VEHICLE
3301,42.2900467,-71.07330004,"(42.29004670, -71.07330004)",,Saturday,B3,WHITFIELD ST,9/1/18,VERBAL DISPUTE
619,42.35321122,-71.14841124,"(42.35321122, -71.14841124)",,Saturday,D14,MONTCALM AVE,9/1/18,LARCENY ALL OTHERS
3410,42.34980866,-71.13513832,"(42.34980866, -71.13513832)",,Saturday,D14,PRICE RD,9/1/18,TOWED MOTOR VEHICLE
724,42.29708829,-71.09095546,"(42.29708829, -71.09095546)",,Saturday,B3,AMERICAN LEGION HWY,9/1/18,AUTO THEFT
3410,42.33620256,-71.0271896,"(42.33620256, -71.02718960)",,Saturday,C6,P ST,9/1/18,TOWED MOTOR VEHICLE
3114,42.333582,-71.166091,"(42.33358200, -71.16609100)",,Saturday,D14,BEACON ST,9/1/18,INVESTIGATE PROPERTY
3114,42.34231311,-71.0869637,"(42.34231311, -71.08696370)",,Saturday,D4,SAINT STEPHEN ST,9/1/18,INVESTIGATE PROPERTY
3410,42.34888872,-71.1335453,"(42.34888872, -71.13354530)",,Saturday,D14,COMMONWEALTH AVE,9/1/18,TOWED MOTOR VEHICLE
3001,42.34242808,-71.07952412,"(42.34242808, -71.07952412)",,Saturday,D4,COLUMBUS AVE,9/1/18,DEATH INVESTIGATION
3006,42.31961996,-71.05951046,"(42.31961996, -71.05951046)",,Saturday,C11,POND ST,9/1/18,SICK/INJURED/MEDICAL - PERSON
3115,42.33084376,-71.04740908,"(42.33084376, -71.04740908)",,Saturday,C6,OLD HARBOR ST,9/1/18,INVESTIGATE PERSON
2610,42.29960791,-71.06094616,"(42.29960791, -71.06094616)",,Saturday,C11,FAULKNER ST,9/1/18,TRESPASSING
724,42.32503262,-71.06915744,"(42.32503262, -71.06915744)",,Saturday,B2,NORFOLK AVE,9/1/18,AUTO THEFT
3410,42.36022674,-71.0659773,"(42.36022674, -71.06597730)",,Saturday,A1,S RUSSELL ST,9/1/18,TOWED MOTOR VEHICLE
522,42.29126463,-71.06811401,"(42.29126463, -71.06811401)",,Saturday,C11,CENTRE ST,9/1/18,BURGLARY - RESIDENTIAL - NO FORCE
3006,42.26361745,-71.10237387,"(42.26361745, -71.10237387)",,Saturday,E18,RIVER ST,9/1/18,SICK/INJURED/MEDICAL - PERSON
3006,42.2841954,-71.07157967,"(42.28419540, -71.07157967)",,Saturday,C11,WASHINGTON ST,9/1/18,SICK/INJURED/MEDICAL - PERSON
413,42.28265604,-71.07374541,"(42.28265604, -71.07374541)",,Saturday,B3,STOCKTON ST,9/1/18,ASSAULT - AGGRAVATED - BATTERY
3114,42.28265604,-71.07374541,"(42.28265604, -71.07374541)",,Saturday,B3,STOCKTON ST,9/1/18,INVESTIGATE PROPERTY
3006,42.29876701,-71.06403634,"(42.29876701, -71.06403634)",,Saturday,C11,VINSON ST,9/1/18,SICK/INJURED/MEDICAL - PERSON
3006,42.25843909,-71.12348834,"(42.25843909, -71.12348834)",,Saturday,E18,HYDE PARK AVE,9/1/18,SICK/INJURED/MEDICAL - PERSON
1402,42.35067088,-71.12808866,"(42.35067088, -71.12808866)",,Saturday,D14,COMMONWEALTH AVE,9/1/18,VANDALISM
2629,42.3250287,-71.07341448,"(42.32502870, -71.07341448)",,Saturday,B2,WOODWARD AVE,9/1/18,HARASSMENT
2900,42.32396791,-71.07117658,"(42.32396791, -71.07117658)",,Saturday,B2,CLIFTON ST,9/1/18,VAL - VIOLATION OF AUTO LAW - OTHER
413,42.3166175,-71.06407827,"(42.31661750, -71.06407827)",,Saturday,C11,STOUGHTON ST,9/1/18,ASSAULT - AGGRAVATED - BATTERY
1503,42.35909289,-71.05327197,"(42.35909289, -71.05327197)",,Saturday,A1,MCKINLEY SQ,9/1/18,"WEAPON - OTHER - CARRYING / POSSESSING, ETC"
3006,42.31794835,-71.08774652,"(42.31794835, -71.08774652)",,Saturday,B2,CRESTWOOD PARK,9/1/18,SICK/INJURED/MEDICAL - PERSON
619,42.3523119,-71.0637051,"(42.35231190, -71.06370510)",,Saturday,A1,BOYLSTON ST,9/1/18,LARCENY ALL OTHERS
3114,42.34020839,-71.07371512,"(42.34020839, -71.07371512)",,Saturday,D4,SHAWMUT AVE,9/1/18,INVESTIGATE PROPERTY
3301,42.28164146,-71.08851499,"(42.28164146, -71.08851499)",,Saturday,B3,VERRILL ST,9/1/18,VERBAL DISPUTE
3115,42.29474312,-71.08503786,"(42.29474312, -71.08503786)",,Saturday,B3,NIGHTINGALE ST,9/1/18,INVESTIGATE PERSON
301,42.35650174,-71.0619996,"(42.35650174, -71.06199960)",,Saturday,A1,PARK ST,9/1/18,ROBBERY - STREET
413,42.35650174,-71.0619996,"(42.35650174, -71.06199960)",,Saturday,A1,PARK ST,9/1/18,ASSAULT - AGGRAVATED - BATTERY
3115,42.34355868,-71.08734146,"(42.34355868, -71.08734146)",,Saturday,D4,WESTLAND AVE,9/1/18,INVESTIGATE PERSON
802,42.34997256,-71.06348817,"(42.34997256, -71.06348817)",,Saturday,A1,WASHINGTON ST,9/1/18,ASSAULT SIMPLE - BATTERY
3802,42.2862305,-71.13785361,"(42.28623050, -71.13785361)",,Saturday,E5,BELGRADE AVE,9/1/18,M/V ACCIDENT - PROPERTY ÊDAMAGE
361,42.36366522,-71.05838615,"(42.36366522, -71.05838615)",,Saturday,,,9/1/18,ROBBERY - OTHER
802,42.36366522,-71.05838615,"(42.36366522, -71.05838615)",,Saturday,,,9/1/18,ASSAULT SIMPLE - BATTERY
3114,42.31860134,-71.08405792,"(42.31860134, -71.08405792)",,Saturday,B2,MARTIN LUTHER KING JR BLV,9/1/18,INVESTIGATE PROPERTY
2403,42.29474312,-71.08503786,"(42.29474312, -71.08503786)",,Saturday,B3,NIGHTINGALE ST,9/1/18,DISTURBING THE PEACE
619,42.35245899,-71.12805084,"(42.35245899, -71.12805084)",,Saturday,D14,BRIGHTON AVE,9/1/18,LARCENY ALL OTHERS
3831,42.35063798,-71.11265909,"(42.35063798, -71.11265909)",,Saturday,D14,COMMONWEALTH AVE,9/1/18,M/V - LEAVING SCENE - PROPERTY DAMAGE
3114,42.2997969,-71.06533457,"(42.29979690, -71.06533457)",,Saturday,C11,GENEVA AVE,9/1/18,INVESTIGATE PROPERTY
3006,42.28888647,-71.04944044,"(42.28888647, -71.04944044)",,Saturday,C11,COFFEY ST,9/1/18,SICK/INJURED/MEDICAL - PERSON
3301,42.28520026,-71.04674098,"(42.28520026, -71.04674098)",,Saturday,C11,HALLET ST,9/1/18,VERBAL DISPUTE
2900,42.35106637,-71.06549569,"(42.35106637, -71.06549569)",,Saturday,A1,STUART ST,9/1/18,VAL - VIOLATION OF AUTO LAW - OTHER
1402,42.34932471,-71.08014801,"(42.34932471, -71.08014801)",,Saturday,D4,BOYLSTON ST,9/1/18,VANDALISM
3802,42.32955246,-71.11112429,"(42.32955246, -71.11112429)",,Saturday,E13,S HUNTINGTON AVE,9/1/18,M/V ACCIDENT - PROPERTY ÊDAMAGE
3831,42.32955246,-71.11112429,"(42.32955246, -71.11112429)",,Saturday,E13,S HUNTINGTON AVE,9/1/18,M/V - LEAVING SCENE - PROPERTY DAMAGE
2662,42.33426744,-71.09713457,"(42.33426744, -71.09713457)",,Saturday,B2,TURQUOISE WAY,9/1/18,BALLISTICS EVIDENCE/FOUND
3006,42.3467305,-71.16186432,"(42.34673050, -71.16186432)",,Saturday,D14,LAKE ST,9/1/18,SICK/INJURED/MEDICAL - PERSON
3115,42.26701085,-71.12096171,"(42.26701085, -71.12096171)",,Saturday,E18,HYDE PARK AVE,9/1/18,INVESTIGATE PERSON
1846,42.32492305,-71.09825252,"(42.32492305, -71.09825252)",,Saturday,,,9/1/18,DRUGS - POSS CLASS E
1849,42.32492305,-71.09825252,"(42.32492305, -71.09825252)",,Saturday,,,9/1/18,"DRUGS - POSS CLASS B - COCAINE, ETC."
1841,42.32492305,-71.09825252,"(42.32492305, -71.09825252)",,Saturday,,,9/1/18,DRUGS - POSS CLASS A - INTENT TO MFR DIST DISP
3410,42.30273607,-71.08248544,"(42.30273607, -71.08248544)",,Saturday,B3,WOLCOTT ST,9/1/18,TOWED MOTOR VEHICLE
3001,42.33267994,-71.109579,"(42.33267994, -71.10957900)",,Saturday,B2,PARKER HILL AVE,9/1/18,DEATH INVESTIGATION
3006,42.30862267,-71.05993172,"(42.30862267, -71.05993172)",,Saturday,C11,GLOVER PL,9/1/18,SICK/INJURED/MEDICAL - PERSON
802,42.37766,-71.03560198,"(42.37766000, -71.03560198)",,Saturday,A7,PRINCETON ST,9/1/18,ASSAULT SIMPLE - BATTERY
2629,42.37766,-71.03560198,"(42.37766000, -71.03560198)",,Saturday,A7,PRINCETON ST,9/1/18,HARASSMENT
619,42.3575462,-71.05881953,"(42.35754620, -71.05881953)",,Friday,A1,SCHOOL ST,8/31/18,LARCENY ALL OTHERS
522,42.33961848,-71.0828558,"(42.33961848, -71.08285580)",,Friday,D4,COLUMBUS AVE,8/31/18,BURGLARY - RESIDENTIAL - NO FORCE
520,42.30170996,-71.06174506,"(42.30170996, -71.06174506)",,Friday,C11,ARCADIA ST,8/31/18,BURGLARY - RESIDENTIAL - FORCE
3301,42.32469443,-71.10087902,"(42.32469443, -71.10087902)",,Friday,E13,PARKER ST,8/31/18,VERBAL DISPUTE
1402,42.3787592,-71.05598086,"(42.37875920, -71.05598086)",,Friday,A15,COREY ST,8/31/18,VANDALISM
1402,42.35154653,-71.12789558,"(42.35154653, -71.12789558)",,Friday,D14,FORDHAM RD,8/31/18,VANDALISM
3502,42.33407624,-71.10842653,"(42.33407624, -71.10842653)",,Friday,B2,MISSION PARK DR,8/31/18,MISSING PERSON - LOCATED
802,42.34717363,-71.0964439,"(42.34717363, -71.09644390)",,Friday,D4,LANSDOWNE ST,8/31/18,ASSAULT SIMPLE - BATTERY
802,42.35997967,-71.05474135,"(42.35997967, -71.05474135)",,Friday,,FANEUIL HALL MARKETPLACE,8/31/18,ASSAULT SIMPLE - BATTERY
2647,42.35997967,-71.05474135,"(42.35997967, -71.05474135)",,Friday,,FANEUIL HALL MARKETPLACE,8/31/18,THREATS TO DO BODILY HARM
3119,42.32262111,-71.08431097,"(42.32262111, -71.08431097)",,Friday,B2,FENNO ST,8/31/18,FIREARM/WEAPON - FOUND OR CONFISCATED
3301,42.31068153,-71.08619442,"(42.31068153, -71.08619442)",,Friday,B2,GEORGIA ST,8/31/18,VERBAL DISPUTE
3202,42.33311189,-71.0727637,"(42.33311189, -71.07276370)",,Friday,D4,MASSACHUSETTS AVE,8/31/18,PROPERTY - LOST THEN LOCATED
2629,42.37622688,-71.03439728,"(42.37622688, -71.03439728)",,Friday,A7,HAVRE ST,8/31/18,HARASSMENT
2905,42.36884343,-71.03967544,"(42.36884343, -71.03967544)",,Friday,A7,SUMNER ST,8/31/18,VAL - OPERATING WITHOUT LICENSE
3002,42.33450412,-71.05411735,"(42.33450412, -71.05411735)",,Friday,C6,W NINTH ST,8/31/18,ANIMAL CONTROL - DOG BITES - ETC.
3301,42.28716674,-71.07633479,"(42.28716674, -71.07633479)",,Friday,B3,PEACEVALE RD,8/31/18,VERBAL DISPUTE
613,42.28747035,-71.1515984,"(42.28747035, -71.15159840)",,Friday,E5,CENTRE ST,8/31/18,LARCENY SHOPLIFTING
619,42.35997967,-71.05474135,"(42.35997967, -71.05474135)",,Friday,A1,FANEUIL HALL MARKETPLACE,8/31/18,LARCENY ALL OTHERS
3016,42.30098889,-71.12708146,"(42.30098889, -71.12708146)",,Friday,E13,CENTRE ST,8/31/18,FIREARM/WEAPON - ACCIDENTAL INJURY / DEATH
3006,42.30342529,-71.06311874,"(42.30342529, -71.06311874)",,Friday,C11,BENTHAM RD,8/31/18,SICK/INJURED/MEDICAL - PERSON
619,42.35275712,-71.08240215,"(42.35275712, -71.08240215)",,Friday,D4,BEACON ST,8/31/18,LARCENY ALL OTHERS
3831,42.34781895,-71.14941056,"(42.34781895, -71.14941056)",,Friday,D14,WASHINGTON ST,8/31/18,M/V - LEAVING SCENE - PROPERTY DAMAGE
3115,42.35565209,-71.06289015,"(42.35565209, -71.06289015)",,Friday,,,8/31/18,INVESTIGATE PERSON
3115,42.26022909,-71.15680185,"(42.26022909, -71.15680185)",,Friday,E5,GROVE ST,8/31/18,INVESTIGATE PERSON
3114,42.31939136,-71.08544157,"(42.31939136, -71.08544157)",,Saturday,B2,S CHARLAME CT,8/25/18,INVESTIGATE PROPERTY
3114,42.34650102,-71.13612792,"(42.34650102, -71.13612792)",,Wednesday,D14,KELTON ST,10/11/17,INVESTIGATE PROPERTY
3201,42.36694113,-71.06056262,"(42.36694113, -71.06056262)",,Friday,,,8/31/18,PROPERTY - LOST
3304,42.29299514,-71.15769172,"(42.29299514, -71.15769172)",,Friday,E5,WESTOVER ST,8/31/18,NOISY PARTY/RADIO-NO ARREST
611,42.29919694,-71.06046974,"(42.29919694, -71.06046974)",,Friday,C11,DORCHESTER AVE,8/31/18,LARCENY PICK-POCKET
3803,42.29941062,-71.11517471,"(42.29941062, -71.11517471)",,Friday,E13,WASHINGTON ST,8/31/18,M/V ACCIDENT - PERSONAL INJURY
2629,42.34063708,-71.07572281,"(42.34063708, -71.07572281)",,Friday,D4,W NEWTON ST,8/31/18,HARASSMENT
413,42.3458376,-71.14492138,"(42.34583760, -71.14492138)",,Friday,D14,FIDELIS WAY,8/31/18,ASSAULT - AGGRAVATED - BATTERY
3006,42.27133005,-71.08299865,"(42.27133005, -71.08299865)",,Friday,B3,RIVER ST,8/31/18,SICK/INJURED/MEDICAL - PERSON
2900,42.35343384,-71.13786355,"(42.35343384, -71.13786355)",,Friday,D14,CAMBRIDGE ST,8/31/18,VAL - VIOLATION OF AUTO LAW - OTHER
802,42.36242887,-71.06054873,"(42.36242887, -71.06054873)",,Friday,A1,BOWKER ST,8/31/18,ASSAULT SIMPLE - BATTERY
2914,42.27969129,-71.07144322,"(42.27969129, -71.07144322)",,Friday,B3,CODMAN HILL AVE,8/31/18,VAL - OPERATING W/O AUTHORIZATION LAWFUL
3115,42.33555954,-71.07436364,"(42.33555954, -71.07436364)",,Friday,D4,HARRISON AVE,8/31/18,INVESTIGATE PERSON
3831,42.26857609,-71.09574826,"(42.26857609, -71.09574826)",,Friday,B3,CUMMINS HWY,8/31/18,M/V - LEAVING SCENE - PROPERTY DAMAGE
560,42.27759869,-71.09136804,"(42.27759869, -71.09136804)",,Friday,B3,NORFOLK ST,8/31/18,BURGLARY - OTHER - FORCE
3501,42.29848031,-71.1717622,"(42.29848031, -71.17176220)",,Friday,E5,LAGRANGE ST,8/31/18,MISSING PERSON
802,42.32074773,-71.08179833,"(42.32074773, -71.08179833)",,Friday,B2,DALE ST,8/31/18,ASSAULT SIMPLE - BATTERY
619,42.32074773,-71.08179833,"(42.32074773, -71.08179833)",,Friday,B2,DALE ST,8/31/18,LARCENY ALL OTHERS
3410,42.28831574,-71.0635873,"(42.28831574, -71.06358730)",,Friday,C11,DORCHESTER AVE,8/31/18,TOWED MOTOR VEHICLE
1849,42.32219952,-71.06110712,"(42.32219952, -71.06110712)",,Friday,C6,BOSTON ST,8/31/18,"DRUGS - POSS CLASS B - COCAINE, ETC."
2647,42.33130111,-71.09333508,"(42.33130111, -71.09333508)",,Friday,B2,MALCOLM X BLVD,8/31/18,THREATS TO DO BODILY HARM
3115,42.3503787,-71.07626098,"(42.35037870, -71.07626098)",,Friday,D4,BOYLSTON ST,8/31/18,INVESTIGATE PERSON
3831,42.28741228,-71.05793993,"(42.28741228, -71.05793993)",,Friday,C11,ASHMONT ST,8/31/18,M/V - LEAVING SCENE - PROPERTY DAMAGE
423,42.28864774,-71.05397944,"(42.28864774, -71.05397944)",,Friday,C11,ASHMONT ST,8/31/18,ASSAULT - AGGRAVATED
1402,42.35342608,-71.13508383,"(42.35342608, -71.13508383)",,Friday,D14,BRIGHTON AVE,8/31/18,VANDALISM
2647,42.27294749,-71.07154272,"(42.27294749, -71.07154272)",,Friday,B3,OLD MORTON ST,8/31/18,THREATS TO DO BODILY HARM
3802,42.35451684,-71.13881966,"(42.35451684, -71.13881966)",,Friday,,,8/31/18,M/V ACCIDENT - PROPERTY ÊDAMAGE
361,42.31024899,-71.0918393,"(42.31024899, -71.09183930)",,Friday,B2,HUMBOLDT AVE,8/31/18,ROBBERY - OTHER
2622,42.31024899,-71.0918393,"(42.31024899, -71.09183930)",,Friday,B2,HUMBOLDT AVE,8/31/18,KIDNAPPING/CUSTODIAL KIDNAPPING
423,42.31024899,-71.0918393,"(42.31024899, -71.09183930)",,Friday,B2,HUMBOLDT AVE,8/31/18,ASSAULT - AGGRAVATED
